Full Path,NewClass,-,Class Compare,Original Class,-,Mask,Gender,Age,-,ImageName,Gender,Age,ID
/opt/ml/input/data/train/images/004085_female_Asian_60/mask2.jpg,5,,TRUE,5,,0,1,2,,mask2.jpg,female,60,4085
/opt/ml/input/data/train/images/004085_female_Asian_60/mask3.jpg,5,,TRUE,5,,0,1,2,,mask3.jpg,female,60,4085
/opt/ml/input/data/train/images/004085_female_Asian_60/mask4.jpg,5,,TRUE,5,,0,1,2,,mask4.jpg,female,60,4085
/opt/ml/input/data/train/images/004085_female_Asian_60/mask5.jpg,5,,TRUE,5,,0,1,2,,mask5.jpg,female,60,4085
/opt/ml/input/data/train/images/004085_female_Asian_60/normal.jpg,17,,TRUE,17,,2,1,2,,normal.jpg,female,60,4085
/opt/ml/input/data/train/images/004086_male_Asian_56/incorrect_mask.jpg,8,,FALSE,7,,1,0,1,,incorrect_mask.jpg,male,56,4086
/opt/ml/input/data/train/images/004086_male_Asian_56/mask1.jpg,2,,FALSE,1,,0,0,1,,mask1.jpg,male,56,4086
/opt/ml/input/data/train/images/004086_male_Asian_56/mask2.jpg,2,,FALSE,1,,0,0,1,,mask2.jpg,male,56,4086
/opt/ml/input/data/train/images/004086_male_Asian_56/mask3.jpg,2,,FALSE,1,,0,0,1,,mask3.jpg,male,56,4086
/opt/ml/input/data/train/images/004086_male_Asian_56/mask4.jpg,2,,FALSE,1,,0,0,1,,mask4.jpg,male,56,4086
/opt/ml/input/data/train/images/004086_male_Asian_56/mask5.jpg,2,,FALSE,1,,0,0,1,,mask5.jpg,male,56,4086
/opt/ml/input/data/train/images/004086_male_Asian_56/normal.jpg,14,,FALSE,13,,2,0,1,,normal.jpg,male,56,4086
/opt/ml/input/data/train/images/004087_female_Asian_58/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,58,4087
/opt/ml/input/data/train/images/004087_female_Asian_58/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,58,4087
/opt/ml/input/data/train/images/004087_female_Asian_58/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,58,4087
/opt/ml/input/data/train/images/004087_female_Asian_58/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,58,4087
/opt/ml/input/data/train/images/004087_female_Asian_58/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,58,4087
/opt/ml/input/data/train/images/004087_female_Asian_58/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,58,4087
/opt/ml/input/data/train/images/004087_female_Asian_58/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,58,4087
/opt/ml/input/data/train/images/004088_female_Asian_60/incorrect_mask.jpg,11,,TRUE,11,,1,1,2,,incorrect_mask.jpg,female,60,4088
/opt/ml/input/data/train/images/004088_female_Asian_60/mask1.jpg,5,,TRUE,5,,0,1,2,,mask1.jpg,female,60,4088
/opt/ml/input/data/train/images/004088_female_Asian_60/mask2.jpg,5,,TRUE,5,,0,1,2,,mask2.jpg,female,60,4088
/opt/ml/input/data/train/images/004088_female_Asian_60/mask3.jpg,5,,TRUE,5,,0,1,2,,mask3.jpg,female,60,4088
/opt/ml/input/data/train/images/004088_female_Asian_60/mask4.jpg,5,,TRUE,5,,0,1,2,,mask4.jpg,female,60,4088
/opt/ml/input/data/train/images/004088_female_Asian_60/mask5.jpg,5,,TRUE,5,,0,1,2,,mask5.jpg,female,60,4088
/opt/ml/input/data/train/images/004088_female_Asian_60/normal.jpg,17,,TRUE,17,,2,1,2,,normal.jpg,female,60,4088
/opt/ml/input/data/train/images/004089_female_Asian_60/incorrect_mask.jpg,11,,TRUE,11,,1,1,2,,incorrect_mask.jpg,female,60,4089
/opt/ml/input/data/train/images/004089_female_Asian_60/mask1.jpg,5,,TRUE,5,,0,1,2,,mask1.jpg,female,60,4089
/opt/ml/input/data/train/images/004089_female_Asian_60/mask2.jpg,5,,TRUE,5,,0,1,2,,mask2.jpg,female,60,4089
/opt/ml/input/data/train/images/004089_female_Asian_60/mask3.jpg,5,,TRUE,5,,0,1,2,,mask3.jpg,female,60,4089
/opt/ml/input/data/train/images/004089_female_Asian_60/mask4.jpg,5,,TRUE,5,,0,1,2,,mask4.jpg,female,60,4089
/opt/ml/input/data/train/images/004089_female_Asian_60/mask5.jpg,5,,TRUE,5,,0,1,2,,mask5.jpg,female,60,4089
/opt/ml/input/data/train/images/004089_female_Asian_60/normal.jpg,17,,TRUE,17,,2,1,2,,normal.jpg,female,60,4089
/opt/ml/input/data/train/images/004090_female_Asian_55/incorrect_mask.jpg,11,,FALSE,10,,1,1,1,,incorrect_mask.jpg,female,55,4090
/opt/ml/input/data/train/images/004090_female_Asian_55/mask1.jpg,5,,FALSE,4,,0,1,1,,mask1.jpg,female,55,4090
/opt/ml/input/data/train/images/004090_female_Asian_55/mask2.jpg,5,,FALSE,4,,0,1,1,,mask2.jpg,female,55,4090
/opt/ml/input/data/train/images/004090_female_Asian_55/mask3.jpg,5,,FALSE,4,,0,1,1,,mask3.jpg,female,55,4090
/opt/ml/input/data/train/images/004090_female_Asian_55/mask4.jpg,5,,FALSE,4,,0,1,1,,mask4.jpg,female,55,4090
/opt/ml/input/data/train/images/004090_female_Asian_55/mask5.jpg,5,,FALSE,4,,0,1,1,,mask5.jpg,female,55,4090
/opt/ml/input/data/train/images/004090_female_Asian_55/normal.jpg,17,,FALSE,16,,2,1,1,,normal.jpg,female,55,4090
/opt/ml/input/data/train/images/004093_female_Asian_58/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,58,4093
/opt/ml/input/data/train/images/004093_female_Asian_58/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,58,4093
/opt/ml/input/data/train/images/004093_female_Asian_58/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,58,4093
/opt/ml/input/data/train/images/004093_female_Asian_58/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,58,4093
/opt/ml/input/data/train/images/004093_female_Asian_58/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,58,4093
/opt/ml/input/data/train/images/004093_female_Asian_58/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,58,4093
/opt/ml/input/data/train/images/004093_female_Asian_58/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,58,4093
/opt/ml/input/data/train/images/004094_male_Asian_60/incorrect_mask.jpg,8,,TRUE,8,,1,0,2,,incorrect_mask.jpg,male,60,4094
/opt/ml/input/data/train/images/004094_male_Asian_60/mask1.jpg,2,,TRUE,2,,0,0,2,,mask1.jpg,male,60,4094
/opt/ml/input/data/train/images/004094_male_Asian_60/mask2.jpg,2,,TRUE,2,,0,0,2,,mask2.jpg,male,60,4094
/opt/ml/input/data/train/images/004094_male_Asian_60/mask3.jpg,2,,TRUE,2,,0,0,2,,mask3.jpg,male,60,4094
/opt/ml/input/data/train/images/004094_male_Asian_60/mask4.jpg,2,,TRUE,2,,0,0,2,,mask4.jpg,male,60,4094
/opt/ml/input/data/train/images/004094_male_Asian_60/mask5.jpg,2,,TRUE,2,,0,0,2,,mask5.jpg,male,60,4094
/opt/ml/input/data/train/images/004094_male_Asian_60/normal.jpg,14,,TRUE,14,,2,0,2,,normal.jpg,male,60,4094
/opt/ml/input/data/train/images/004096_male_Asian_60/incorrect_mask.jpg,8,,TRUE,8,,1,0,2,,incorrect_mask.jpg,male,60,4096
/opt/ml/input/data/train/images/004096_male_Asian_60/mask1.jpg,2,,TRUE,2,,0,0,2,,mask1.jpg,male,60,4096
/opt/ml/input/data/train/images/004096_male_Asian_60/mask2.jpg,2,,TRUE,2,,0,0,2,,mask2.jpg,male,60,4096
/opt/ml/input/data/train/images/004096_male_Asian_60/mask3.jpg,2,,TRUE,2,,0,0,2,,mask3.jpg,male,60,4096
/opt/ml/input/data/train/images/004096_male_Asian_60/mask4.jpg,2,,TRUE,2,,0,0,2,,mask4.jpg,male,60,4096
/opt/ml/input/data/train/images/004096_male_Asian_60/mask5.jpg,2,,TRUE,2,,0,0,2,,mask5.jpg,male,60,4096
/opt/ml/input/data/train/images/004096_male_Asian_60/normal.jpg,14,,TRUE,14,,2,0,2,,normal.jpg,male,60,4096
/opt/ml/input/data/train/images/004097_female_Asian_59/incorrect_mask.jpg,11,,FALSE,10,,1,1,1,,incorrect_mask.jpg,female,59,4097
/opt/ml/input/data/train/images/004097_female_Asian_59/mask1.jpg,5,,FALSE,4,,0,1,1,,mask1.jpg,female,59,4097
/opt/ml/input/data/train/images/004097_female_Asian_59/mask2.jpg,5,,FALSE,4,,0,1,1,,mask2.jpg,female,59,4097
/opt/ml/input/data/train/images/004097_female_Asian_59/mask3.jpg,5,,FALSE,4,,0,1,1,,mask3.jpg,female,59,4097
/opt/ml/input/data/train/images/004097_female_Asian_59/mask4.jpg,5,,FALSE,4,,0,1,1,,mask4.jpg,female,59,4097
/opt/ml/input/data/train/images/004097_female_Asian_59/mask5.jpg,5,,FALSE,4,,0,1,1,,mask5.jpg,female,59,4097
/opt/ml/input/data/train/images/004097_female_Asian_59/normal.jpg,17,,FALSE,16,,2,1,1,,normal.jpg,female,59,4097
/opt/ml/input/data/train/images/004098_female_Asian_56/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,56,4098
/opt/ml/input/data/train/images/004098_female_Asian_56/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,56,4098
/opt/ml/input/data/train/images/004098_female_Asian_56/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,56,4098
/opt/ml/input/data/train/images/004098_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,4098
/opt/ml/input/data/train/images/004098_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,4098
/opt/ml/input/data/train/images/004098_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,4098
/opt/ml/input/data/train/images/004098_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,4098
/opt/ml/input/data/train/images/004100_female_Asian_58/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,58,4100
/opt/ml/input/data/train/images/004100_female_Asian_58/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,58,4100
/opt/ml/input/data/train/images/004100_female_Asian_58/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,58,4100
/opt/ml/input/data/train/images/004100_female_Asian_58/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,58,4100
/opt/ml/input/data/train/images/004100_female_Asian_58/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,58,4100
/opt/ml/input/data/train/images/004100_female_Asian_58/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,58,4100
/opt/ml/input/data/train/images/004100_female_Asian_58/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,58,4100
/opt/ml/input/data/train/images/004163_male_Asian_55/incorrect_mask.jpg,8,,FALSE,7,,1,0,1,,incorrect_mask.jpg,male,55,4163
/opt/ml/input/data/train/images/004163_male_Asian_55/mask1.jpg,2,,FALSE,1,,0,0,1,,mask1.jpg,male,55,4163
/opt/ml/input/data/train/images/004163_male_Asian_55/mask2.jpg,2,,FALSE,1,,0,0,1,,mask2.jpg,male,55,4163
/opt/ml/input/data/train/images/004163_male_Asian_55/mask3.jpg,2,,FALSE,1,,0,0,1,,mask3.jpg,male,55,4163
/opt/ml/input/data/train/images/004163_male_Asian_55/mask4.jpg,2,,FALSE,1,,0,0,1,,mask4.jpg,male,55,4163
/opt/ml/input/data/train/images/004163_male_Asian_55/mask5.jpg,2,,FALSE,1,,0,0,1,,mask5.jpg,male,55,4163
/opt/ml/input/data/train/images/004163_male_Asian_55/normal.jpg,14,,FALSE,13,,2,0,1,,normal.jpg,male,55,4163
/opt/ml/input/data/train/images/004164_female_Asian_53/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,53,4164
/opt/ml/input/data/train/images/004164_female_Asian_53/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,53,4164
/opt/ml/input/data/train/images/004164_female_Asian_53/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,53,4164
/opt/ml/input/data/train/images/004164_female_Asian_53/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,53,4164
/opt/ml/input/data/train/images/004164_female_Asian_53/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,53,4164
/opt/ml/input/data/train/images/004164_female_Asian_53/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,53,4164
/opt/ml/input/data/train/images/004164_female_Asian_53/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,53,4164
/opt/ml/input/data/train/images/004178_male_Asian_55/incorrect_mask.jpg,8,,FALSE,7,,1,0,1,,incorrect_mask.jpg,male,55,4178
/opt/ml/input/data/train/images/004178_male_Asian_55/mask1.jpg,2,,FALSE,1,,0,0,1,,mask1.jpg,male,55,4178
/opt/ml/input/data/train/images/004178_male_Asian_55/mask2.jpg,2,,FALSE,1,,0,0,1,,mask2.jpg,male,55,4178
/opt/ml/input/data/train/images/004178_male_Asian_55/mask3.jpg,2,,FALSE,1,,0,0,1,,mask3.jpg,male,55,4178
/opt/ml/input/data/train/images/004178_male_Asian_55/mask4.jpg,2,,FALSE,1,,0,0,1,,mask4.jpg,male,55,4178
/opt/ml/input/data/train/images/004178_male_Asian_55/mask5.jpg,2,,FALSE,1,,0,0,1,,mask5.jpg,male,55,4178
/opt/ml/input/data/train/images/004178_male_Asian_55/normal.jpg,14,,FALSE,13,,2,0,1,,normal.jpg,male,55,4178
/opt/ml/input/data/train/images/004201_female_Asian_18/incorrect_mask.jpg,9,,TRUE,9,,1,1,0,,incorrect_mask.jpg,female,18,4201
/opt/ml/input/data/train/images/004201_female_Asian_18/mask1.jpg,3,,TRUE,3,,0,1,0,,mask1.jpg,female,18,4201
/opt/ml/input/data/train/images/004201_female_Asian_18/mask2.jpg,3,,TRUE,3,,0,1,0,,mask2.jpg,female,18,4201
/opt/ml/input/data/train/images/004201_female_Asian_18/mask3.jpg,3,,TRUE,3,,0,1,0,,mask3.jpg,female,18,4201
/opt/ml/input/data/train/images/004201_female_Asian_18/mask4.jpg,3,,TRUE,3,,0,1,0,,mask4.jpg,female,18,4201
/opt/ml/input/data/train/images/004201_female_Asian_18/mask5.jpg,3,,TRUE,3,,0,1,0,,mask5.jpg,female,18,4201
/opt/ml/input/data/train/images/004201_female_Asian_18/normal.jpg,15,,TRUE,15,,2,1,0,,normal.jpg,female,18,4201
/opt/ml/input/data/train/images/004202_male_Asian_19/incorrect_mask.jpg,6,,TRUE,6,,1,0,0,,incorrect_mask.jpg,male,19,4202
/opt/ml/input/data/train/images/004202_male_Asian_19/mask1.jpg,0,,TRUE,0,,0,0,0,,mask1.jpg,male,19,4202
/opt/ml/input/data/train/images/004202_male_Asian_19/mask2.jpg,0,,TRUE,0,,0,0,0,,mask2.jpg,male,19,4202
/opt/ml/input/data/train/images/004202_male_Asian_19/mask3.jpg,0,,TRUE,0,,0,0,0,,mask3.jpg,male,19,4202
/opt/ml/input/data/train/images/004202_male_Asian_19/mask4.jpg,0,,TRUE,0,,0,0,0,,mask4.jpg,male,19,4202
/opt/ml/input/data/train/images/004202_male_Asian_19/mask5.jpg,0,,TRUE,0,,0,0,0,,mask5.jpg,male,19,4202
/opt/ml/input/data/train/images/004202_male_Asian_19/normal.jpg,12,,TRUE,12,,2,0,0,,normal.jpg,male,19,4202
/opt/ml/input/data/train/images/004203_male_Asian_19/incorrect_mask.jpg,6,,TRUE,6,,1,0,0,,incorrect_mask.jpg,male,19,4203
/opt/ml/input/data/train/images/004203_male_Asian_19/mask1.jpg,0,,TRUE,0,,0,0,0,,mask1.jpg,male,19,4203
/opt/ml/input/data/train/images/004203_male_Asian_19/mask2.jpg,0,,TRUE,0,,0,0,0,,mask2.jpg,male,19,4203
/opt/ml/input/data/train/images/004203_male_Asian_19/mask3.jpg,0,,TRUE,0,,0,0,0,,mask3.jpg,male,19,4203
/opt/ml/input/data/train/images/004203_male_Asian_19/mask4.jpg,0,,TRUE,0,,0,0,0,,mask4.jpg,male,19,4203
/opt/ml/input/data/train/images/004203_male_Asian_19/mask5.jpg,0,,TRUE,0,,0,0,0,,mask5.jpg,male,19,4203
/opt/ml/input/data/train/images/004203_male_Asian_19/normal.jpg,12,,TRUE,12,,2,0,0,,normal.jpg,male,19,4203
/opt/ml/input/data/train/images/004204_male_Asian_19/incorrect_mask.jpg,6,,TRUE,6,,1,0,0,,incorrect_mask.jpg,male,19,4204
/opt/ml/input/data/train/images/004204_male_Asian_19/mask1.jpg,0,,TRUE,0,,0,0,0,,mask1.jpg,male,19,4204
/opt/ml/input/data/train/images/004204_male_Asian_19/mask2.jpg,0,,TRUE,0,,0,0,0,,mask2.jpg,male,19,4204
/opt/ml/input/data/train/images/004204_male_Asian_19/mask3.jpg,0,,TRUE,0,,0,0,0,,mask3.jpg,male,19,4204
/opt/ml/input/data/train/images/004204_male_Asian_19/mask4.jpg,0,,TRUE,0,,0,0,0,,mask4.jpg,male,19,4204
/opt/ml/input/data/train/images/004204_male_Asian_19/mask5.jpg,0,,TRUE,0,,0,0,0,,mask5.jpg,male,19,4204
/opt/ml/input/data/train/images/004204_male_Asian_19/normal.jpg,12,,TRUE,12,,2,0,0,,normal.jpg,male,19,4204
/opt/ml/input/data/train/images/004205_female_Asian_20/incorrect_mask.jpg,9,,TRUE,9,,1,1,0,,incorrect_mask.jpg,female,20,4205
/opt/ml/input/data/train/images/004205_female_Asian_20/mask1.jpg,3,,TRUE,3,,0,1,0,,mask1.jpg,female,20,4205
/opt/ml/input/data/train/images/004205_female_Asian_20/mask2.jpg,3,,TRUE,3,,0,1,0,,mask2.jpg,female,20,4205
/opt/ml/input/data/train/images/004205_female_Asian_20/mask3.jpg,3,,TRUE,3,,0,1,0,,mask3.jpg,female,20,4205
/opt/ml/input/data/train/images/004205_female_Asian_20/mask4.jpg,3,,TRUE,3,,0,1,0,,mask4.jpg,female,20,4205
/opt/ml/input/data/train/images/004205_female_Asian_20/mask5.jpg,3,,TRUE,3,,0,1,0,,mask5.jpg,female,20,4205
/opt/ml/input/data/train/images/004205_female_Asian_20/normal.jpg,15,,TRUE,15,,2,1,0,,normal.jpg,female,20,4205
/opt/ml/input/data/train/images/004206_male_Asian_18/incorrect_mask.jpg,6,,TRUE,6,,1,0,0,,incorrect_mask.jpg,male,18,4206
/opt/ml/input/data/train/images/004206_male_Asian_18/mask1.jpg,0,,TRUE,0,,0,0,0,,mask1.jpg,male,18,4206
/opt/ml/input/data/train/images/004206_male_Asian_18/mask2.jpg,0,,TRUE,0,,0,0,0,,mask2.jpg,male,18,4206
/opt/ml/input/data/train/images/004206_male_Asian_18/mask3.jpg,0,,TRUE,0,,0,0,0,,mask3.jpg,male,18,4206
/opt/ml/input/data/train/images/004206_male_Asian_18/mask4.jpg,0,,TRUE,0,,0,0,0,,mask4.jpg,male,18,4206
/opt/ml/input/data/train/images/004206_male_Asian_18/mask5.jpg,0,,TRUE,0,,0,0,0,,mask5.jpg,male,18,4206
/opt/ml/input/data/train/images/004206_male_Asian_18/normal.jpg,12,,TRUE,12,,2,0,0,,normal.jpg,male,18,4206
/opt/ml/input/data/train/images/004207_male_Asian_18/incorrect_mask.jpg,6,,TRUE,6,,1,0,0,,incorrect_mask.jpg,male,18,4207
/opt/ml/input/data/train/images/004207_male_Asian_18/mask1.jpg,0,,TRUE,0,,0,0,0,,mask1.jpg,male,18,4207
/opt/ml/input/data/train/images/004207_male_Asian_18/mask2.jpg,0,,TRUE,0,,0,0,0,,mask2.jpg,male,18,4207
/opt/ml/input/data/train/images/004207_male_Asian_18/mask3.jpg,0,,TRUE,0,,0,0,0,,mask3.jpg,male,18,4207
/opt/ml/input/data/train/images/004207_male_Asian_18/mask4.jpg,0,,TRUE,0,,0,0,0,,mask4.jpg,male,18,4207
/opt/ml/input/data/train/images/004207_male_Asian_18/mask5.jpg,0,,TRUE,0,,0,0,0,,mask5.jpg,male,18,4207
/opt/ml/input/data/train/images/004207_male_Asian_18/normal.jpg,12,,TRUE,12,,2,0,0,,normal.jpg,male,18,4207
/opt/ml/input/data/train/images/004209_male_Asian_60/incorrect_mask.jpg,8,,TRUE,8,,1,0,2,,incorrect_mask.jpg,male,60,4209
/opt/ml/input/data/train/images/004209_male_Asian_60/mask1.jpg,2,,TRUE,2,,0,0,2,,mask1.jpg,male,60,4209
/opt/ml/input/data/train/images/004209_male_Asian_60/mask2.jpg,2,,TRUE,2,,0,0,2,,mask2.jpg,male,60,4209
/opt/ml/input/data/train/images/004209_male_Asian_60/mask3.jpg,2,,TRUE,2,,0,0,2,,mask3.jpg,male,60,4209
/opt/ml/input/data/train/images/004209_male_Asian_60/mask4.jpg,2,,TRUE,2,,0,0,2,,mask4.jpg,male,60,4209
/opt/ml/input/data/train/images/004209_male_Asian_60/mask5.jpg,2,,TRUE,2,,0,0,2,,mask5.jpg,male,60,4209
/opt/ml/input/data/train/images/004209_male_Asian_60/normal.jpg,14,,TRUE,14,,2,0,2,,normal.jpg,male,60,4209
/opt/ml/input/data/train/images/004211_male_Asian_58/incorrect_mask.jpg,8,,FALSE,7,,1,0,1,,incorrect_mask.jpg,male,58,4211
/opt/ml/input/data/train/images/004211_male_Asian_58/mask1.jpg,2,,FALSE,1,,0,0,1,,mask1.jpg,male,58,4211
/opt/ml/input/data/train/images/004211_male_Asian_58/mask2.jpg,2,,FALSE,1,,0,0,1,,mask2.jpg,male,58,4211
/opt/ml/input/data/train/images/004211_male_Asian_58/mask3.jpg,2,,FALSE,1,,0,0,1,,mask3.jpg,male,58,4211
/opt/ml/input/data/train/images/004211_male_Asian_58/mask4.jpg,2,,FALSE,1,,0,0,1,,mask4.jpg,male,58,4211
/opt/ml/input/data/train/images/004211_male_Asian_58/mask5.jpg,2,,FALSE,1,,0,0,1,,mask5.jpg,male,58,4211
/opt/ml/input/data/train/images/004211_male_Asian_58/normal.jpg,14,,FALSE,13,,2,0,1,,normal.jpg,male,58,4211
/opt/ml/input/data/train/images/004212_female_Asian_59/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,59,4212
/opt/ml/input/data/train/images/004212_female_Asian_59/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,59,4212
/opt/ml/input/data/train/images/004212_female_Asian_59/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,59,4212
/opt/ml/input/data/train/images/004212_female_Asian_59/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,59,4212
/opt/ml/input/data/train/images/004212_female_Asian_59/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,59,4212
/opt/ml/input/data/train/images/004212_female_Asian_59/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,59,4212
/opt/ml/input/data/train/images/004212_female_Asian_59/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,59,4212
/opt/ml/input/data/train/images/004213_female_Asian_60/incorrect_mask.jpg,11,,TRUE,11,,1,1,2,,incorrect_mask.jpg,female,60,4213
/opt/ml/input/data/train/images/004213_female_Asian_60/mask1.jpg,5,,TRUE,5,,0,1,2,,mask1.jpg,female,60,4213
/opt/ml/input/data/train/images/004213_female_Asian_60/mask2.jpg,5,,TRUE,5,,0,1,2,,mask2.jpg,female,60,4213
/opt/ml/input/data/train/images/004213_female_Asian_60/mask3.jpg,5,,TRUE,5,,0,1,2,,mask3.jpg,female,60,4213
/opt/ml/input/data/train/images/004213_female_Asian_60/mask4.jpg,5,,TRUE,5,,0,1,2,,mask4.jpg,female,60,4213
/opt/ml/input/data/train/images/004213_female_Asian_60/mask5.jpg,5,,TRUE,5,,0,1,2,,mask5.jpg,female,60,4213
/opt/ml/input/data/train/images/004213_female_Asian_60/normal.jpg,17,,TRUE,17,,2,1,2,,normal.jpg,female,60,4213
/opt/ml/input/data/train/images/004214_female_Asian_58/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,58,4214
/opt/ml/input/data/train/images/004214_female_Asian_58/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,58,4214
/opt/ml/input/data/train/images/004214_female_Asian_58/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,58,4214
/opt/ml/input/data/train/images/004214_female_Asian_58/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,58,4214
/opt/ml/input/data/train/images/004214_female_Asian_58/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,58,4214
/opt/ml/input/data/train/images/004214_female_Asian_58/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,58,4214
/opt/ml/input/data/train/images/004214_female_Asian_58/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,58,4214
/opt/ml/input/data/train/images/004215_female_Asian_60/incorrect_mask.jpg,11,,TRUE,11,,1,1,2,,incorrect_mask.jpg,female,60,4215
/opt/ml/input/data/train/images/004215_female_Asian_60/mask1.jpg,5,,TRUE,5,,0,1,2,,mask1.jpg,female,60,4215
/opt/ml/input/data/train/images/004215_female_Asian_60/mask2.jpg,5,,TRUE,5,,0,1,2,,mask2.jpg,female,60,4215
/opt/ml/input/data/train/images/004215_female_Asian_60/mask3.jpg,5,,TRUE,5,,0,1,2,,mask3.jpg,female,60,4215
/opt/ml/input/data/train/images/004215_female_Asian_60/mask4.jpg,5,,TRUE,5,,0,1,2,,mask4.jpg,female,60,4215
/opt/ml/input/data/train/images/004215_female_Asian_60/mask5.jpg,5,,TRUE,5,,0,1,2,,mask5.jpg,female,60,4215
/opt/ml/input/data/train/images/004215_female_Asian_60/normal.jpg,17,,TRUE,17,,2,1,2,,normal.jpg,female,60,4215
/opt/ml/input/data/train/images/004216_female_Asian_55/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,55,4216
/opt/ml/input/data/train/images/004216_female_Asian_55/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,55,4216
/opt/ml/input/data/train/images/004216_female_Asian_55/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,55,4216
/opt/ml/input/data/train/images/004216_female_Asian_55/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,55,4216
/opt/ml/input/data/train/images/004216_female_Asian_55/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,55,4216
/opt/ml/input/data/train/images/004216_female_Asian_55/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,55,4216
/opt/ml/input/data/train/images/004216_female_Asian_55/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,55,4216
/opt/ml/input/data/train/images/004217_female_Asian_60/incorrect_mask.jpg,11,,TRUE,11,,1,1,2,,incorrect_mask.jpg,female,60,4217
/opt/ml/input/data/train/images/004217_female_Asian_60/mask1.jpg,5,,TRUE,5,,0,1,2,,mask1.jpg,female,60,4217
/opt/ml/input/data/train/images/004217_female_Asian_60/mask2.jpg,5,,TRUE,5,,0,1,2,,mask2.jpg,female,60,4217
/opt/ml/input/data/train/images/004217_female_Asian_60/mask3.jpg,5,,TRUE,5,,0,1,2,,mask3.jpg,female,60,4217
